식당명,도로명주소,지번주소,식당위도,식당경도,,,,,,,,,,,,,,,,,,,,,,,
차이,전라북도 전주시 덕진구 가리내6길 10-3,전라북도 전주시 덕진구 덕진동2가 664-6,35.8452259,127.1104058,,,,,,,,,,,,,,,,,,,,,,,
72번가에비뉴커피,전라북도 전주시 완산구 홍산남로 72,전라북도 전주시 완산구 효자동3가 1541-6,35.8156263,127.1097014,,,,,,,,,,,,,,,,,,,,,,,
장어명가청산 송천점,전라북도 전주시 덕진구 용소로 69,전라북도 전주시 덕진구 송천동1가 828-6,35.8636738,127.115732,,,,,,,,,,,,,,,,,,,,,,,
아젤리아 효자점,전라북도 전주시 완산구 쑥고개로 317,전라북도 전주시 완산구 효자동2가 1214-5,35.8025466,127.0999226,,,,,,,,,,,,,,,,,,,,,,,
요거프레소 송천솔내점,전라북도 전주시 덕진구 두간로 60 1층,전라북도 전주시 덕진구 송천동1가 811-4,35.8651073,127.1208955,,,,,,,,,,,,,,,,,,,,,,,
슬기네가맥,전라북도 전주시 덕진구 덕진광장로 22,전라북도 전주시 덕진구 덕진동1가 1312-56,35.8448987,127.1252637,,,,,,,,,,,,,,,,,,,,,,,
블랙라운지,전라북도 전주시 완산구 홍산1길 10 4층 블랙라운지,전라북도 전주시 완산구 효자동2가 1156-8,35.8148914,127.1079688,,,,,,,,,,,,,,,,,,,,,,,
하롱관 투히엔,전라북도 전주시 덕진구 명륜4길 10-4 2층,전라북도 전주시 덕진구 덕진동1가 1266-3,35.8425055,127.1267829,,,,,,,,,,,,,,,,,,,,,,,
폴스베이커리,전라북도 전주시 완산구 전주객사1길 81 국민일보,전라북도 전주시 완산구 다가동4가 119-1,35.8197731,127.138364,,,,,,,,,,,,,,,,,,,,,,,
얌스 전주송천센트럴점,전라북도 전주시 덕진구 송천로 20,전라북도 전주시 덕진구 송천동1가 349-13,35.8551493,127.1192528,,,,,,,,,,,,,,,,,,,,,,,
양평해장국(삼천점),전라북도 전주시 완산구 용리로 20,전라북도 전주시 완산구 삼천동1가 284-7,35.7983546,127.1120132,,,,,,,,,,,,,,,,,,,,,,,
한방가마솥족발,전라북도 전주시 덕진구 붓내3길 17-1,전라북도 전주시 덕진구 송천동2가 244-25,35.8669305,127.1233661,,,,,,,,,,,,,,,,,,,,,,,
짬뽕순두부백년짜장,전라북도 전주시 덕진구 가리내10길 12-6 (덕진동2가),전라북도 전주시 덕진구 덕진동2가 678-9 ,35.842616,127.1104884,,,,,,,,,,,,,,,,,,,,,,,
이디야시외버스터미널점,전라북도 전주시 덕진구 가리내로 33(1층 금암동),전라북도 전주시 덕진구 금암동 706-3,35.8339606,127.1324743,,,,,,,,,,,,,,,,,,,,,,,
신시골집,"전라북도 전주시 완산구 공북로 60, 1층 (태평동)",전라북도 전주시 완산구 태평동 22-29,35.8256467,127.1383938,,,,,,,,,,,,,,,,,,,,,,,
소림사,"전라북도 전주시 덕진구 솔내7길 40-7, 1층 (송천동1가)",전라북도 전주시 덕진구 송천동1가 128-8,35.8589695,127.125682,,,,,,,,,,,,,,,,,,,,,,,
w마라시대,전라북도 전주시 완산구 백마산길 10,전라북도 전주시 완산구 효자동3가 1167-5,35.8180615,127.0919953,,,,,,,,,,,,,,,,,,,,,,,
RL카페,전라북도 전주시 덕진구 명륜3길 9-1,전라북도 전주시 덕진구 덕진동1가 1266-6,35.8423358,127.1268283,,,,,,,,,,,,,,,,,,,,,,,
만계치킨,"전라북도 전주시 덕진구 명륜4길 21-5, 1층 (덕진동1가)",전라북도 전주시 덕진구 덕진동1가 1314-164,35.8439575,127.1264516,,,,,,,,,,,,,,,,,,,,,,,
팔팔호프전북대점,전라북도 전주시 덕진구 명륜4길 17-25 (덕진동1가),전라북도 전주시 덕진구 덕진동1가 1261-17,35.8437699,127.1260053,,,,,,,,,,,,,,,,,,,,,,,
진미진미,전라북도 전주시 완산구 백마산길 19 ,전라북도 전주시 완산구 효자동3가 1184-6,35.8173833,127.0911813,,,,,,,,,,,,,,,,,,,,,,,
팔공티전주대점,전라북도 전주시 완산구 백마산길 19 (효자동3가),전라북도 전주시 완산구 효자동3가 1184-6,35.8173833,127.0911813,,,,,,,,,,,,,,,,,,,,,,,
국수공장,전라북도 전주시 덕진구 팔달로 357-27 국수공장,전라북도 전주시 덕진구 진북동 390-3,35.8319568,127.1366813,,,,,,,,,,,,,,,,,,,,,,,
전주미당,전라북도 전주시 완산구 홍산로 237,전라북도 전주시 완산구 효자동2가 1244-3,35.8148836,127.1055003,,,,,,,,,,,,,,,,,,,,,,,
최가네 낙지마당,전라북도 전주시 완산구 바우배기1길 13-14,전라북도 전주시 완산구 효자동2가 1243-2,35.8151858,127.10375,,,,,,,,,,,,,,,,,,,,,,,
1945 경성반점,전라북도 전주시 완산구 용산마을길 3,전라북도 전주시 완산구 삼천동2가 239-2,35.7926394,127.1059675,,,,,,,,,,,,,,,,,,,,,,,
돈쿡,전라북도 전주시 완산구 홍산남로 29-25 1층,전라북도 전주시 완산구 효자동2가 1237-7,35.8163913,127.1049688,,,,,,,,,,,,,,,,,,,,,,,
마치래빗,전라북도 전주시 완산구 홍산남로 30 1층,전라북도 전주시 완산구 효자동2가 1242-8,35.815555,127.1049976,,,,,,,,,,,,,,,,,,,,,,,
에스비노,전라북도 전주시 완산구 홍산로 253,전라북도 전주시 완산구 효자동2가 1239-4,35.8163825,127.1054861,,,,,,,,,,,,,,,,,,,,,,,
CLOUD COFFEE,전라북도 전주시 덕진구 가리내3길 16-1,전라북도 전주시 덕진구 덕진동2가 654-7,35.8466863,127.1097816,,,,,,,,,,,,,,,,,,,,,,,
남양집,전라북도 전주시 완산구 전주천동로 10 남양집,전라북도 전주시 완산구 교동 3-18,35.8119139,127.1596766,,,,,,,,,,,,,,,,,,,,,,,
한벽집,전라북도 전주시 완산구 전주천동로 4,전라북도 전주시 완산구 교동 2-9,35.811946,127.1599758,,,,,,,,,,,,,,,,,,,,,,,
화순집,전라북도 전주시 완산구 기린대로 1-1,전라북도 전주시 완산구 교동 2-8,35.811939,127.1598843,,,,,,,,,,,,,,,,,,,,,,,
전주수제초코파이,전라북도 전주시 완산구 경기전길 127,전라북도 전주시 완산구 교동 77-1,35.8137268,127.1513279,,,,,,,,,,,,,,,,,,,,,,,
교동다원,전라북도 전주시 완산구 은행로 65-5 교동다원,전라북도 전주시 완산구 교동 64-7,35.814211,127.1529945,,,,,,,,,,,,,,,,,,,,,,,
풍년,전라북도 전주시 완산구 오목대길 60,전라북도 전주시 완산구 교동 60-1,35.8130398,127.1530031,,,,,,,,,,,,,,,,,,,,,,,
서호 순대촌,전라북도 전주시 완산구 서신로 102 선수촌 아파트 상가 101호 서호순대촌,전라북도 전주시 완산구 서신동 965-2,35.8352788,127.1169762,,,,,,,,,,,,,,,,,,,,,,,
명작,전라북도 전주시 완산구 서곡5길 16,전라북도 전주시 완산구 효자동3가 1405-4,35.8376754,127.1013554,,,,,,,,,,,,,,,,,,,,,,,
해요,전라북도 전주시 완산구 전주객사5길 35 A관 3층,전라북도 전주시 완산구 고사동 96-1 A관 3층,35.8196199,127.1450605,,,,,,,,,,,,,,,,,,,,,,,
미스사이공 NC웨이브 객사점,전라북도 전주시 완산구 전주객사5길 35 지하1층,전라북도 전주시 완산구 고사동 96-1 지하1층,35.8196199,127.1450605,,,,,,,,,,,,,,,,,,,,,,,
도마,전라북도 전주시 덕진구 붓내4길 8-23,전라북도 전주시 덕진구 송천동2가 523-16,35.8670554,127.1230969,,,,,,,,,,,,,,,,,,,,,,,
오-풍미족발,전라북도 전주시 덕진구 붓내3길 15,전라북도 전주시 덕진구 송천동2가 247-1,35.8667176,127.1230617,,,,,,,,,,,,,,,,,,,,,,,
천사곱창,전라북도 전주시 덕진구 붓내3길 13,전라북도 전주시 덕진구 송천동2가 523-24,35.8669236,127.1229839,,,,,,,,,,,,,,,,,,,,,,,
맛찬들 왕소금구이,전라북도 전주시 덕진구 붓내3길 9-2,전라북도 전주시 덕진구 송천동2가 484-11,35.8669236,127.1226064,,,,,,,,,,,,,,,,,,,,,,,
가장맛있는족발,전라북도 전주시 덕진구 붓내3길 7,전라북도 전주시 덕진구 송천동2가 523-14,35.8668857,127.122228,,,,,,,,,,,,,,,,,,,,,,,
시래기무청감자탕,전라북도 전주시 덕진구 붓내4길 8-3,전라북도 전주시 덕진구 송천동2가 484,35.8673668,127.1225102,,,,,,,,,,,,,,,,,,,,,,,
고사동부엌,전라북도 전주시 완산구 전주객사2길 46-2,전라북도 전주시 완산구 고사동 485-2,35.8187998,127.1405977,,,,,,,,,,,,,,,,,,,,,,,
"안녕,다가동",전라북도 전주시 완산구 전주객사2길 28-7,전라북도 전주시 완산구 고사동 462-8,35.8182115,127.1412693,,,,,,,,,,,,,,,,,,,,,,,
하쿠나마타타,전라북도 전주시 완산구 전주객사3길 37-5,전라북도 전주시 완산구 고사동 473-1,35.8190527,127.1416929,,,,,,,,,,,,,,,,,,,,,,,
유난희김밥,전라북도 전주시 완산구 봉곡1길 4-6,전라북도 전주시 완산구 효자동3가 1734-3,35.8128905,127.0972128,,,,,,,,,,,,,,,,,,,,,,,
르뤼땡블랑제리,전라북도 전주시 완산구 소태정4길 11-6,전라북도 전주시 완산구 효자동2가 1323-1,35.8050873,127.101776,,,,,,,,,,,,,,,,,,,,,,,
한우당,전라북도 전주시 완산구 우전로 102,전라북도 전주시 완산구 효자동2가 1208-2,35.804257,127.1009442,,,,,,,,,,,,,,,,,,,,,,,
tomcat,전라북도 전주시 완산구 봉곡로 120,전라북도 전주시 덕진구 덕진동2가 677-5,35.8107408,127.1068063,,,,,,,,,,,,,,,,,,,,,,,
성연횟집,전라북도 전주시 완산구 우전2길 72,전라북도 전주시 덕진구 중동 776-7,35.8103896,127.1070365,,,,,,,,,,,,,,,,,,,,,,,
다사랑치킨 신시가지점,전라북도 전주시 완산구 우전2길 72,전라북도 전주시 덕진구 중동 774-2,35.8103896,127.1070365,,,,,,,,,,,,,,,,,,,,,,,
탐탐생선구이,전라북도 전주시 덕진구 가리내10길 12-3,전라북도 전주시 덕진구 중동 777-3,35.8423078,127.1104326,,,,,,,,,,,,,,,,,,,,,,,
동명카츠전주효자점,전라북도 전주시 완산구 봉곡로 118-1,전라북도 전주시 덕진구 여의동2가 573-1,35.8107789,127.1066693,,,,,,,,,,,,,,,,,,,,,,,
CAFE DE COMMA,전라북도 전주시 덕진구 중동로 104-6,전라북도 전주시 덕진구 장동 1093-5,35.8426594,127.064469,,,,,,,,,,,,,,,,,,,,,,,
감탄떡볶이 혁신점,전라북도 전주시 덕진구 안전로 197 ,전라북도 전주시 덕진구 장동 1069-2,35.8415663,127.0578537,,,,,,,,,,,,,,,,,,,,,,,
뿔난아구 송천점,전라북도 전주시 덕진구 솔내로 148,전라북도 전주시 덕진구 송천동1가 107-179,35.8633329,127.1273385,,,,,,,,,,,,,,,,,,,,,,,
통큰갈비,전라북도 전주시 덕진구 솔내로 121,전라북도 전주시 덕진구 송천동1가 138-2,35.8610404,127.1263995,,,,,,,,,,,,,,,,,,,,,,,
송천궁,전라북도 전주시 덕진구 솔내8길 44,전라북도 전주시 덕진구 여의동 581-1,35.8607082,127.1261525,,,,,,,,,,,,,,,,,,,,,,,
꺼구리시장통닭 혁신도시점,전라북도 전주시 덕진구 출판로 43 ,전라북도 전주시 완산구 효자동3가 1680-2,35.8397284,127.0575733,,,,,,,,,,,,,,,,,,,,,,,
지코바치킨 혁신중동1호점,전라북도 전주시 덕진구 오공로 33 ,전라북도 전주시 완산구 효자동3가 1674-4,35.8362099,127.0589926,,,,,,,,,,,,,,,,,,,,,,,
 이태리부대찌개 전주혁신점 ,전라북도 전주시 덕진구 오공로 37 ,전라북도 전주시 덕진구 반월동 385-14,35.8362817,127.059501,,,,,,,,,,,,,,,,,,,,,,,
푸라닭치킨 전주혁신도시점 ,전라북도 전주시 덕진구 기지로 70,전라북도 전주시 완산구 효자동3가 1672-3,35.8380944,127.0596511,,,,,,,,,,,,,,,,,,,,,,,
 88콩나물국밥&짜글이 ,전라북도 전주시 덕진구 오공로 43-17 ,전라북도 전주시 완산구 효자동3가 1674-1,35.8376957,127.0599579,,,,,,,,,,,,,,,,,,,,,,,
 첨단공원국밥 전주혁신점 ,전라북도 전주시 덕진구 오공로 43-48 ,전라북도 전주시 덕진구 반월동 234-57,35.8372898,127.0605586,,,,,,,,,,,,,,,,,,,,,,,
리틀하노이베트남쌀국수 혁신점 ,전라북도 전주시 덕진구 오공로 43-17 ,전라북도 전주시 완산구 효자동3가 1674-2,35.8376957,127.0599579,,,,,,,,,,,,,,,,,,,,,,,
말마니,전라북도 전주시 완산구 현무1길 21-27 ,전라북도 전주시 덕진구 호성동1가 795-3,35.8203276,127.147102,,,,,,,,,,,,,,,,,,,,,,,
땡’s키친,전라북도 전주시 완산구 현무1길 36,전라북도 전주시 덕진구 우아동3가 747-37,35.8220583,127.1476684,,,,,,,,,,,,,,,,,,,,,,,
아윌,전라북도 전주시 완산구 현무3길 77-8,전라북도 전주시 덕진구 우아동3가 744-59,35.822728,127.1488062,,,,,,,,,,,,,,,,,,,,,,,
현대옥전주고속버스터미널점,전라북도 전주시 덕진구 떡전4길 31,전라북도 전주시 덕진구 우아동3가 747-14,35.836899,127.1306125,,,,,,,,,,,,,,,,,,,,,,,
서울전통육개장,전라북도 전주시 덕진구 전주천동로 496,전라북도 전주시 덕진구 덕진동2가 693-2,35.8363654,127.1307653,,,,,,,,,,,,,,,,,,,,,,,
금암동태마을,전라북도 전주시 덕진구 전주천동로 494,전라북도 전주시 덕진구 우아동3가 746-64,35.83626,127.1305555,,,,,,,,,,,,,,,,,,,,,,,
요거프레소 금암점,전라북도 전주시 덕진구 전주천동로 492,전라북도 전주시 덕진구 덕진동2가 681-7,35.836073,127.130462,,,,,,,,,,,,,,,,,,,,,,,
미담덕장,전라북도 전주시 덕진구 전주천동로 483,전라북도 전주시 덕진구 우아동3가 746-64,35.8360806,127.1294971,,,,,,,,,,,,,,,,,,,,,,,
조커닭 송천점,전라북도 전주시 덕진구 두간로 22,전라북도 전주시 덕진구 덕진동2가 695-1,35.8651697,127.1168088,,,,,,,,,,,,,,,,,,,,,,,
카페스페이스891,전라북도 전주시 덕진구 송천로 54 101호,전라북도 전주시 덕진구 만성동 1261-1,35.8422102,127.077481,,,,,,,,,,,,,,,,,,,,,,,
공간,전라북도 전주시 완산구 마전들로 38,전라북도 전주시 완산구 서신동 941-2,35.8208661,127.0998007,,,,,,,,,,,,,,,,,,,,,,,
더문,전라북도 전주시 완산구 배학2길 39,전라북도 전주시 완산구 서신동 935-1,35.8196689,127.1013377,,,,,,,,,,,,,,,,,,,,,,,
전주성,전라북도 전주시 완산구 현무3길 85,전라북도 전주시 완산구 다가동4가 89-5,35.8227745,127.1489566,,,,,,,,,,,,,,,,,,,,,,,
성자동,전라북도 전주시 덕진구 명륜4길 21-4,전라북도 전주시 덕진구 우아동2가 904-8,35.844128,127.1265591,,,,,,,,,,,,,,,,,,,,,,,
떳다청하,전라북도 전주시 완산구 현무3길 86,전라북도 전주시 완산구 다가동4가 83-5,35.8230645,127.1491761,,,,,,,,,,,,,,,,,,,,,,,
커피숲515,전라북도 전주시 완산구 홍산남로 11-24,전라북도 전주시 덕진구 우아동2가 909-11,35.8163868,127.1033034,,,,,,,,,,,,,,,,,,,,,,,
참게마을,전라북도 전주시 완산구 현무3길 98,전라북도 전주시 덕진구 우아동1가 1088-7,35.8232977,127.1485435,,,,,,,,,,,,,,,,,,,,,,,
팔복감자탕중화신시가지점,"전라북도 전주시 완산구 바우배기2길 14(1층 103호,104호 효자동2가)",전라북도 전주시 덕진구 우아동1가 1089-1,35.8167401,127.1032977,,,,,,,,,,,,,,,,,,,,,,,
레오커피,전라북도 전주시 완산구 노송광장로 7,전라북도 전주시 완산구 서신동 853,35.8233783,127.1483753,,,,,,,,,,,,,,,,,,,,,,,
덕천식당,전라북도 전주시 덕진구 명륜1길 6,전라북도 전주시 덕진구 우아동2가 890-9,35.8404279,127.1292353,,,,,,,,,,,,,,,,,,,,,,,
인셔틀,전라북도 전주시 완산구 바우배기2길 17-5(102호일부 1층 효자동2가),전라북도 전주시 완산구 서신동 855-3,35.8173526,127.1035808,,,,,,,,,,,,,,,,,,,,,,,
백송회관,전라북도 전주시 완산구 전주객사2길 40,전라북도 전주시 완산구 고사동 486-2,35.8234313,127.1491363,,,,,,,,,,,,,,,,,,,,,,,
솔담,전라북도 전주시 완산구 현무1길 45,전라북도 전주시 덕진구 인후동1가 847-10,35.8229249,127.1471295,,,,,,,,,,,,,,,,,,,,,,,
뉴행복한밥상,전라북도 전주시 완산구 문화광장로 27,전라북도 전주시 완산구 서신동 816-7,35.8231495,127.1465229,,,,,,,,,,,,,,,,,,,,,,,
풍년회관,전라북도 전주시 완산구 대동로 100,전라북도 전주시 완산구 평화동2가 872-7,35.8232715,127.1464683,,,,,,,,,,,,,,,,,,,,,,,
청라회관,전라북도 전주시 완산구 노송여울2길 10,전라북도 전주시 완산구 평화동2가 866-1,35.8242221,127.1465438,,,,,,,,,,,,,,,,,,,,,,,
베스트빈,전라북도 전주시 완산구 노송여울2길 36,전라북도 전주시 완산구 평화동1가 747-7,35.8246921,127.1452793,,,,,,,,,,,,,,,,,,,,,,,
카페 마디다,전라북도 전주시 완산구 평화16길 12,전라북도 전주시 완산구 평화동1가 744-1,35.8171462,127.1404582,,,,,,,,,,,,,,,,,,,,,,,
시골밥상,전라북도 전주시 완산구 노송여울1길 9,전라북도 전주시 완산구 평화동1가 742-11,35.8241284,127.1460031,,,,,,,,,,,,,,,,,,,,,,,
솔솔커피,전라북도 전주시 완산구 노송여울2길 32,전라북도 전주시 완산구 평화동1가 742-1,35.8246325,127.1454309,,,,,,,,,,,,,,,,,,,,,,,
더리터전주시청점,전라북도 전주시 완산구 노송여울2길 38,전라북도 전주시 완산구 평화동1가 741-3,35.8247594,127.1451498,,,,,,,,,,,,,,,,,,,,,,,
선데이칠,전라북도 전주시 완산구 전주객사1길 46-3 1층,전라북도 전주시 완산구 평화동1가 741-4,35.8185412,127.1393131,,,,,,,,,,,,,,,,,,,,,,,
카페오늘,전라북도 전주시 완산구 노송여울1길 21,전라북도 전주시 완산구 평화동1가 741-4,35.824614,127.1449245,,,,,,,,,,,,,,,,,,,,,,,
오른케이크,전라북도 전주시 완산구 전주객사1길 80-1,전라북도 전주시 완산구 평화동1가 747-1,35.8198378,127.1385845,,,,,,,,,,,,,,,,,,,,,,,
오버플로우,전라북도 전주시 완산구 배학3길 3-5,전라북도 전주시 완산구 평화동2가 866-13,35.819477,127.0968306,,,,,,,,,,,,,,,,,,,,,,,
첫마중부잣집,전라북도 전주시 덕진구 도당산로 70,전라북도 전주시 완산구 평화동2가 867-2,35.8478511,127.1575482,,,,,,,,,,,,,,,,,,,,,,,
아침점심,전라북도 전주시 덕진구 도당산로 68,전라북도 전주시 완산구 평화동1가 721-1,35.8477229,127.1576045,,,,,,,,,,,,,,,,,,,,,,,
콩뿌리콩나물국밥,전라북도 전주시 덕진구 백제대로 808,전라북도 전주시 덕진구 우아동3가 748-24 놀부보쌈,35.8476832,127.1568879,,,,,,,,,,,,,,,,,,,,,,,
번지농장돌판아구찜,전라북도 전주시 덕진구 백제대로 832,전라북도 전주시 완산구 평화동1가 710-1,35.8483692,127.159395,,,,,,,,,,,,,,,,,,,,,,,
컵오브조,전라북도 전주시 덕진구 백제대로 826,전라북도 전주시 완산구 평화동1가 710-1,35.8483335,127.15869,,,,,,,,,,,,,,,,,,,,,,,
PNB풍년제과 전주역점,전라북도 전주시 덕진구 백제대로 840,전라북도 전주시 완산구 평화동1가 709-14,35.8488668,127.160213,,,,,,,,,,,,,,,,,,,,,,,
청가람해물요리전문,전라북도 전주시 덕진구 편운로 24,전라북도 전주시 완산구 평화동1가 709-9,35.8715237,127.0789865,,,,,,,,,,,,,,,,,,,,,,,
